,Run # 0 ASF,Run # 1 ASF,Run # 2 ASF,Run # 3 ASF,Run # 4 ASF,Run # 5 ASF,Run # 6 ASF,Run # 7 ASF,Run # 8 ASF,Run # 9 ASF,Avg ASF
86,1.3536923356492722e-05,1.3330219959485873e-05,1.373806825444835e-05,1.3718239080144708e-05,1.3867933698832756e-05,1.370371064001405e-05,1.3871783932850248e-05,1.3266542638166219e-05,1.3281829265170837e-05,1.4304113143036604e-05,1.3661936396864237e-05
87,1.3546737899221977e-05,1.3355573432739754e-05,1.3760220574297951e-05,1.376630717326588e-05,1.3893008715419735e-05,1.3718425341024366e-05,1.390018805784335e-05,1.3288894735832804e-05,1.3294685980626388e-05,1.4316606450705556e-05,1.3684064836097775e-05
88,1.356406300259664e-05,1.337286084398648e-05,1.3777681990780019e-05,1.3823856190988416e-05,1.3913930142758351e-05,1.3727406460358576e-05,1.3913806150062061e-05,1.3316756997303298e-05,1.3324807871396455e-05,1.435724952321621e-05,1.370924191734465e-05
89,1.3575495839843947e-05,1.3397729333548191e-05,1.3797028082787476e-05,1.3879223917884489e-05,1.3925539328241543e-05,1.3751041374527505e-05,1.3930042707997726e-05,1.333571729964266e-05,1.3347087536046496e-05,1.43728029373215e-05,1.3731170835784153e-05
90,1.358434343322824e-05,1.3429044092782385e-05,1.3818028056328691e-05,1.3945264848043952e-05,1.3960007051251468e-05,1.3754930593592874e-05,1.3967729794717342e-05,1.3359052356592749e-05,1.337765886172269e-05,1.4391311914234277e-05,1.3758737100249467e-05
91,1.3601994714184062e-05,1.3443070181996778e-05,1.3845458184439791e-05,1.3980250932383615e-05,1.3974426391700994e-05,1.3768308663419298e-05,1.3996059120683056e-05,1.3385502025625935e-05,1.3420455627912759e-05,1.4411297207529464e-05,1.3782682304987576e-05
92,1.3617827048445334e-05,1.3462867987717162e-05,1.387337531967194e-05,1.3994954043086904e-05,1.399905298079424e-05,1.3774185567859182e-05,1.4014496103149233e-05,1.3400130582397831e-05,1.3436883993444488e-05,1.4435472823457645e-05,1.3800924645002397e-05
93,1.3620869608055065e-05,1.3473784449484961e-05,1.3915439213786058e-05,1.4041642226388906e-05,1.401170658221515e-05,1.377624905057082e-05,1.4074754287413977e-05,1.3406201535071968e-05,1.344577921106256e-05,1.4441921943170147e-05,1.3820834810721964e-05
94,1.3644773078545777e-05,1.349187123712212e-05,1.3972372117191674e-05,1.4070218054293506e-05,1.4032163417660447e-05,1.3786734306618044e-05,1.4100032225621349e-05,1.3421828248038378e-05,1.344973070868154e-05,1.444417519498591e-05,1.3841389858875877e-05
95,1.366277464258471e-05,1.3503296417985597e-05,1.4005807833749266e-05,1.4110956769851028e-05,1.4058668896418924e-05,1.3799296264443404e-05,1.4131584565093802e-05,1.342986251069201e-05,1.345924479498648e-05,1.4448380297247824e-05,1.3860987299305305e-05
96,1.3686942544097203e-05,1.3531526931833333e-05,1.4025885875975682e-05,1.4152731876183136e-05,1.406935994230437e-05,1.3812339954981145e-05,1.416646994943453e-05,1.344382558219402e-05,1.3469479775526893e-05,1.4449893721017092e-05,1.3880845615354743e-05
97,1.3697409270697786e-05,1.3564872706283923e-05,1.4056537762096918e-05,1.417550141947774e-05,1.4078018788951514e-05,1.3833461240474603e-05,1.4196771942196565e-05,1.3455223564867417e-05,1.3477501231701348e-05,1.4464017352859464e-05,1.3899931527960727e-05
98,1.3705276089945643e-05,1.3584548327559695e-05,1.4097540020599604e-05,1.4215844544063883e-05,1.4093805737913219e-05,1.3853495919044934e-05,1.4209180561980487e-05,1.3471615301869482e-05,1.3487138591019303e-05,1.449047174335103e-05,1.3920891683734729e-05
99,1.371415889489268e-05,1.3615056967048121e-05,1.4131043771343454e-05,1.422341620571008e-05,1.4100358889669836e-05,1.3862150829119716e-05,1.4236543457635982e-05,1.3490108950493665e-05,1.3508413215026996e-05,1.4509013981547278e-05,1.3939026516248781e-05
